,yearID,playerID,salary,ADJ Salary,GS,InnOuts,PO,A,E,DP,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
187,1985,nicosst01,105000,252557.2026,19,537,109,7,1,2,TOR,AL,6,15,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
188,1985,raineti01,1200000,2886368.03,143,3875,284,8,2,4,MON,NL,150,575,115,184,30,13,11,41,70,9,81,60,13,3,3,3,9
189,1985,wallati01,565000,1358998.281,152,4045,148,383,18,34,MON,NL,155,569,70,148,36,3,22,81,9,9,38,79,8,5,0,5,17
190,1985,washiul01,650000,1563449.349,42,1147,76,130,7,29,MON,NL,68,193,24,48,9,4,1,17,6,3,15,33,1,0,0,1,2
191,1985,wohlfji01,308333,741635.4281,32,817,58,1,0,0,MON,NL,70,125,7,24,5,1,1,15,0,2,16,18,5,0,1,0,1
192,1985,berrada01,477500,1148533.945,33,848,22,74,9,9,NYA,AL,48,109,8,25,5,1,1,8,1,1,7,20,0,0,2,0,2
193,1985,griffke01,1075000,2585704.693,94,2566,227,8,7,3,NYA,AL,127,438,68,120,28,4,10,69,7,7,41,51,4,0,0,8,2
194,1985,hassero01,425000,1022255.344,66,1745,420,20,7,4,NYA,AL,92,267,31,79,16,1,13,42,0,0,28,21,4,3,0,0,7
195,1985,henderi01,1470000,3535800.836,140,3655,439,7,9,3,NYA,AL,143,547,146,172,28,5,24,72,80,10,99,65,1,3,0,5,8
196,1985,kempst01,1420000,3415535.502,61,1429,105,1,0,0,PIT,NL,92,236,19,59,13,2,2,21,1,0,25,54,1,0,1,4,5
197,1985,mattido01,455000,1094414.545,159,4264,1318,87,7,154,NYA,AL,159,652,107,211,48,3,35,145,2,2,56,41,13,2,2,15,15
198,1985,meachbo01,100000,240530.6691,153,4040,236,390,24,103,NYA,AL,156,481,70,105,16,2,1,47,25,7,54,102,1,5,23,3,7
199,1985,randowi01,600000,1443184.015,141,3768,303,425,11,104,NYA,AL,143,497,75,137,21,2,5,40,16,9,85,39,3,4,5,6,24
200,1985,samplbi01,435000,1046308.411,43,1057,89,1,1,0,NYA,AL,59,139,18,40,5,0,1,15,2,1,9,10,0,2,2,2,2
201,1985,winfida01,1795704,4319218.847,152,4057,316,13,3,3,NYA,AL,155,633,105,174,34,6,26,114,19,7,52,96,8,0,0,4,17
202,1985,wynegbu01,550000,1322918.68,90,2441,547,34,6,7,NYA,AL,102,309,27,69,15,0,5,32,0,0,64,43,2,0,1,1,11
203,1985,backmwa01,200000,481061.3383,122,3390,273,370,7,76,NYN,NL,145,520,77,142,24,5,1,38,30,12,36,72,1,1,14,3,3
204,1985,bowala01,525000,1262786.013,66,1722,109,210,11,39,CHN,NL,72,195,13,48,6,4,0,13,5,1,11,20,2,0,5,1,3
205,1985,bowala01,525000,1262786.013,66,1722,109,210,11,39,NYN,NL,14,19,2,2,1,0,0,2,0,0,2,2,0,0,1,0,0
206,1985,cartega01,2028571,4879335.4,146,3897,987,70,8,13,NYN,NL,149,555,83,156,17,1,32,100,1,1,69,46,16,6,0,3,18
207,1985,fostege01,1942857,4673166.943,119,3209,198,7,5,2,NYN,NL,129,452,57,119,24,1,21,77,0,1,46,87,5,2,0,4,8
208,1985,gardero01,100000,240530.6691,13,297,21,32,4,3,NYN,NL,26,39,5,7,2,1,0,2,0,0,8,11,0,0,2,0,2
209,1985,heepda01,260000,625379.7398,70,1887,154,5,4,3,NYN,NL,95,271,26,76,17,0,7,42,2,2,27,27,1,1,0,6,12
210,1985,hernake01,1100000,2645837.361,152,4161,1310,139,4,113,NYN,NL,158,593,87,183,34,4,10,91,3,3,77,59,15,2,0,10,14
211,1985,johnsho01,115000,276610.2695,98,2802,78,190,18,27,NYN,NL,126,389,38,94,18,4,11,46,6,4,34,78,10,0,1,4,6
212,1985,knighra01,560000,1346971.747,68,1804,56,113,7,5,NYN,NL,90,271,22,59,12,0,6,36,1,1,13,32,1,1,0,5,17
213,1985,santara01,125000,300663.3364,145,4014,301,396,25,81,NYN,NL,154,529,41,136,19,1,1,29,1,0,29,54,12,0,4,2,14
214,1985,staubru01,300000,721592.0074,0,21,1,0,0,0,NYN,NL,54,45,2,12,3,0,1,8,0,0,10,4,3,0,0,0,1
215,1985,strawda01,516667,1242742.592,108,2938,211,5,2,2,NYN,NL,111,393,78,109,15,4,29,79,26,11,73,96,13,1,0,3,9
216,1985,wilsomo01,591667,1423140.594,77,2099,216,0,8,0,NYN,NL,93,337,56,93,16,8,6,26,24,9,28,52,6,0,1,1,9
217,1985,bakerdu01,575000,1383051.348,78,1957,465,29,5,33,OAK,AL,111,343,48,92,15,1,14,52,2,1,50,47,0,0,0,3,12
218,1985,bochtbr01,350000,841857.342,102,2866,942,60,10,83,OAK,AL,137,424,48,125,17,1,14,60,3,1,49,58,6,0,0,1,14
219,1985,collida02,700000,1683714.684,86,2334,221,1,5,0,OAK,AL,112,379,52,95,16,4,4,29,29,8,29,37,2,1,5,4,6
220,1985,davismi02,305000,733618.5409,143,3849,370,6,8,1,OAK,AL,154,547,92,157,34,1,24,82,24,10,50,99,8,2,3,2,10
221,1985,griffal01,610000,1467237.082,162,4129,278,440,30,87,OAK,AL,162,614,75,166,18,7,2,64,24,9,20,50,1,0,5,7,6
222,1985,heathmi02,425000,1022255.344,119,3251,539,67,12,10,OAK,AL,138,436,71,109,18,6,13,55,7,7,41,63,0,1,10,4,13
223,1985,hendest01,150000,360796.0037,45,1103,79,3,4,0,OAK,AL,85,193,25,58,8,3,3,31,0,0,18,34,0,0,1,1,10
224,1985,kingmda01,1087500,2615771.027,7,162,50,1,0,3,OAK,AL,158,592,66,141,16,0,30,91,3,2,62,114,6,2,2,8,17
225,1985,lansfca01,900000,2164776.022,97,2492,85,119,5,11,OAK,AL,98,401,51,111,18,2,13,46,2,3,18,27,1,4,4,5,6
226,1985,murphdw01,845833,2034487.775,146,3894,432,6,5,1,OAK,AL,152,523,77,122,21,3,20,59,4,5,84,123,3,3,5,4,14
227,1985,phillto02,220000,529167.4721,40,1084,54,103,3,13,OAK,AL,42,161,23,45,12,2,4,17,3,2,13,34,0,0,3,1,1
228,1985,picciro01,100000,240530.6691,20,722,56,66,5,12,OAK,AL,71,102,19,28,2,0,1,8,3,2,2,17,0,0,0,0,1
229,1985,aguaylu01,237000,570057.6859,42,1370,92,158,9,27,PHI,NL,91,165,27,46,7,3,6,21,1,0,22,26,5,6,4,3,7
230,1985,corcoti01,220000,529167.4721,39,1149,389,25,3,27,PHI,NL,103,182,11,39,6,1,0,22,0,0,29,20,4,0,1,7,6
231,1985,diazbo01,620000,1491290.149,67,1730,428,42,8,10,PHI,NL,26,76,9,16,5,1,2,16,0,0,6,7,0,0,0,0,5
232,1985,diazbo01,620000,1491290.149,67,1730,428,42,8,10,CIN,NL,51,161,12,42,8,0,3,15,0,0,15,18,0,1,2,2,6
233,1985,grossgr01,350000,841857.342,32,962,66,8,0,1,PHI,NL,93,169,21,44,5,2,0,14,1,0,32,9,1,0,2,2,5
234,1985,hayesvo01,500000,1202653.346,142,3833,368,9,6,1,PHI,NL,152,570,76,150,30,4,13,70,21,8,61,99,6,0,2,4,6
235,1985,kniceal01,60000,144318.4015,42,1097,235,13,8,2,CIN,NL,48,158,17,40,9,0,5,26,0,0,16,34,2,1,1,2,6
236,1985,kniceal01,60000,144318.4015,42,1097,235,13,8,2,PHI,NL,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
237,1985,maddoga01,820333,1973152.454,44,1477,143,3,3,0,PHI,NL,105,218,22,52,8,1,4,23,4,2,13,26,2,1,1,3,4
238,1985,samueju01,240000,577273.6059,159,4146,389,463,15,88,PHI,NL,161,663,101,175,31,13,19,74,53,19,33,141,2,6,2,5,8
239,1985,schmimi01,2130300,5124024.845,154,3990,911,193,18,97,PHI,NL,158,549,89,152,31,5,33,93,1,3,87,117,8,3,0,6,10
240,1985,virgioz02,350000,841857.342,115,3086,667,52,4,11,PHI,NL,131,426,47,105,16,3,19,55,0,0,49,85,6,5,1,2,14
241,1985,almonbi01,255000,613353.2063,61,1612,104,108,5,22,PIT,NL,88,244,33,66,17,0,6,29,10,7,22,61,0,1,4,3,6
242,1985,lezcasi01,425000,1022255.344,29,825,57,2,2,0,PIT,NL,72,116,16,24,2,0,3,9,0,0,35,17,3,1,0,1,3
243,1985,madlobi01,975500,2346376.678,138,3451,155,243,19,20,PIT,NL,110,399,49,100,23,1,10,41,3,3,39,42,2,5,3,3,12
244,1985,madlobi01,975500,2346376.678,138,3451,155,243,19,20,LAN,NL,34,114,20,41,4,0,2,15,7,1,10,11,0,3,0,1,3
245,1985,mazzile01,600000,1443184.015,15,459,152,6,3,15,PIT,NL,92,117,20,33,8,0,1,9,4,1,29,17,1,0,1,0,3
246,1985,morriji01,232500,559233.8058,55,1528,73,121,5,14,PIT,NL,92,244,17,62,10,0,4,22,3,0,8,44,1,1,1,3,4
247,1985,orsuljo01,60000,144318.4015,93,2652,229,10,6,1,PIT,NL,121,397,54,119,14,6,0,21,24,11,26,27,3,1,9,3,5
248,1985,penato01,1075000,2585704.693,141,3806,925,102,12,9,PIT,NL,147,546,53,136,27,2,10,59,12,8,29,67,4,0,7,5,19
249,1985,rayjo01,632000,1520153.829,145,3926,305,423,18,89,PIT,NL,154,594,67,163,33,3,7,70,13,9,46,24,10,1,5,6,11
250,1985,thompja01,1066667,2565661.273,114,3027,995,82,9,69,PIT,NL,123,402,42,97,17,1,12,61,0,0,84,58,10,0,0,4,8
251,1985,bevacku01,140000,336742.9368,31,838,49,60,7,8,SDN,NL,71,138,17,33,6,0,3,25,0,0,25,17,5,0,1,3,3
252,1985,brownbo04,150000,360796.0037,6,307,20,2,0,2,SDN,NL,79,84,8,13,3,0,0,6,6,4,5,20,0,0,1,1,2
253,1985,bumbral01,160000,384849.0706,10,300,31,0,2,0,SDN,NL,68,95,6,19,3,0,1,10,2,0,7,9,0,0,1,0,4
254,1985,flannti01,175000,420928.671,101,2822,261,287,13,72,SDN,NL,126,384,50,108,14,3,1,40,2,5,58,39,1,9,3,2,4
255,1985,garvest01,975000,2345174.024,162,4255,1442,92,5,138,SDN,NL,162,654,80,184,34,6,17,81,0,0,35,67,7,3,1,6,25
256,1985,gwynnto01,440000,1058334.944,152,4003,337,14,4,2,SDN,NL,154,622,90,197,29,5,6,46,14,11,45,33,4,2,1,1,17
257,1985,kennete02,870000,2092616.822,134,3566,662,68,10,12,SDN,NL,143,532,54,139,27,1,10,74,0,0,31,102,10,0,0,2,19
258,1985,martica01,140000,336742.9368,150,3953,302,14,7,5,SDN,NL,150,514,64,130,28,1,21,72,0,4,87,82,4,3,2,4,10
259,1985,mcreyke01,150000,360796.0037,150,3952,430,12,3,3,SDN,NL,152,564,61,132,24,4,15,75,4,0,43,81,6,3,2,4,17
260,1985,nettlgr01,900000,2164776.022,123,3235,122,229,15,16,SDN,NL,137,440,66,115,23,1,15,61,0,0,72,59,5,0,0,3,10
261,1985,roystje01,325000,781724.6747,62,1714,130,214,8,37,SDN,NL,90,249,31,70,13,2,5,31,6,5,32,31,1,1,3,2,6
262,1985,templga01,1137000,2734833.708,148,3830,245,460,23,96,SDN,NL,148,546,63,154,30,2,6,55,16,6,41,88,24,1,5,3,5
263,1985,wiggial01,512500,1232719.679,83,2187,170,207,14,62,SDN,NL,10,37,3,2,1,0,0,0,0,1,2,4,0,0,1,0,1
264,1985,wiggial01,512500,1232719.679,83,2187,170,207,14,62,BAL,AL,76,298,43,85,11,4,0,21,30,13,29,16,0,2,6,0,2
265,1985,bonneba01,437500,1052321.678,18,567,61,2,1,3,SEA,AL,48,111,9,27,8,0,1,10,1,2,6,19,1,0,0,0,1
266,1985,bradlph01,125000,300663.3364,159,4167,336,10,5,3,SEA,AL,159,641,100,192,33,8,26,88,22,9,55,129,4,12,4,2,14
267,1985,cowenal01,400000,962122.6766,109,2799,198,10,7,2,SEA,AL,122,452,59,120,32,5,14,69,0,0,30,56,3,1,0,4,23
268,1985,davisal01,225000,541194.0056,154,4014,1438,103,13,131,SEA,AL,155,578,78,166,33,1,18,78,1,2,90,71,7,2,0,7,14
269,1985,hendeda01,310000,745645.0743,134,3567,335,8,5,3,SEA,AL,139,502,70,121,28,2,14,68,6,1,48,104,2,3,1,2,11
270,1985,kearnbo01,183000,440171.1245,95,2442,529,50,3,7,SEA,AL,108,305,24,74,14,1,6,27,1,1,11,59,1,4,5,1,7
271,1985,owensp01,114400,275167.0855,111,2892,196,361,14,76,SEA,AL,118,352,41,91,10,6,6,37,11,5,34,27,0,0,5,2,5
272,1985,percoja01,175000,420928.671,122,3064,244,381,9,91,SEA,AL,125,485,60,128,17,7,2,23,31,2,50,36,0,3,2,2,9
273,1985,phelpke01,180000,432955.2045,4,123,31,2,0,5,SEA,AL,61,116,18,24,3,0,9,24,2,0,24,33,2,0,0,0,1
274,1985,preslji01,71600,172219.9591,154,4029,82,335,17,24,SEA,AL,155,570,71,157,33,1,28,84,2,2,44,100,9,1,1,9,29
275,1985,brenlbo01,385000,926043.0762,121,3281,719,85,17,16,SFN,NL,133,440,41,97,16,1,19,56,1,4,57,62,5,2,4,2,6
276,1985,brownch02,60000,144318.4015,120,3061,94,243,10,15,SFN,NL,131,432,50,117,20,3,16,61,2,3,38,78,4,11,1,0,19
277,1985,davisch01,550000,1322918.68,126,3329,279,10,6,2,SFN,NL,136,481,53,130,25,2,13,56,15,7,62,74,12,0,1,7,16
278,1985,driesda01,767500,1846072.886,131,3454,1203,91,4,111,MON,NL,91,312,31,78,18,0,6,25,2,2,33,29,9,2,1,2,8
279,1985,driesda01,767500,1846072.886,131,3454,1203,91,4,111,SFN,NL,54,181,22,42,8,0,3,22,0,0,17,22,3,1,0,3,2
280,1985,gladdda01,135000,324716.4033,118,3189,273,3,7,0,SFN,NL,142,502,64,122,15,8,7,41,32,15,40,78,1,7,10,2,10
281,1985,greenda03,275000,661459.3401,80,2044,645,42,10,54,SFN,NL,106,294,36,73,10,2,5,20,6,5,22,58,3,1,2,2,12
282,1985,lemasjo01,500000,1202653.346,33,810,74,98,5,20,SFN,NL,12,16,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0
283,1985,lemasjo01,500000,1202653.346,33,810,74,98,5,20,CLE,AL,11,20,0,3,0,0,0,2,0,1,0,6,0,0,1,0,0
284,1985,lemasjo01,500000,1202653.346,33,810,74,98,5,20,PIT,NL,22,58,4,9,0,0,1,6,1,0,5,12,2,0,2,0,1
285,1985,leonaje01,900000,2164776.022,124,3290,203,10,5,0,SFN,NL,133,507,49,122,20,3,17,62,11,6,21,107,5,1,1,1,19
286,1985,thompsc01,197000,473845.4182,16,509,180,18,1,14,SFN,NL,64,111,8,23,5,0,0,6,0,0,2,10,0,0,1,0,5
287,1985,thompsc01,197000,473845.4182,16,509,180,18,1,14,MON,NL,34,32,2,9,1,0,0,4,0,0,3,7,0,0,0,1,1
288,1985,trevial01,462500,1112454.345,47,1284,299,19,7,1,SFN,NL,57,157,17,34,10,1,6,19,0,0,20,24,0,0,1,1,5
289,1985,trillma01,709714,1707079.833,115,3076,263,361,13,73,SFN,NL,125,451,36,101,16,2,3,25,2,0,40,44,0,1,11,2,6
290,1985,youngjo02,375000,901990.0093,50,1371,103,6,6,0,SFN,NL,95,230,24,62,6,0,4,24,3,2,30,37,1,1,1,1,6
291,1985,braunst01,160000,384849.0706,5,176,14,1,0,0,SLN,NL,64,67,7,16,4,0,1,6,0,0,10,9,1,1,0,1,0
292,1985,cedence01,562500,1352985.014,70,1909,351,14,3,27,CIN,NL,83,220,24,53,12,0,3,30,9,5,19,35,1,3,1,2,5
293,1985,cedence01,562500,1352985.014,70,1909,351,14,3,27,SLN,NL,28,76,14,33,4,1,6,19,5,1,5,7,2,0,0,1,2
294,1985,clarkja01,1555000,3740251.905,125,3277,1128,66,14,102,SLN,NL,126,442,71,124,26,3,22,87,1,4,83,88,14,2,0,5,10
295,1985,colemvi01,60000,144318.4015,149,3998,305,16,7,1,SLN,NL,151,636,107,170,20,10,1,40,110,25,50,115,1,0,5,1,3
296,1985,dejesiv01,700000,1683714.684,11,426,15,40,2,3,SLN,NL,59,72,11,16,5,0,0,7,2,2,4,16,0,0,1,1,0
297,1985,harpebr01,135000,324716.4033,6,199,15,5,0,0,SLN,NL,43,52,5,13,4,0,0,8,0,0,2,3,0,0,0,1,2
298,1985,herrto01,560000,1346971.747,158,4212,337,448,12,120,SLN,NL,159,596,97,180,38,3,8,110,31,3,80,55,5,2,5,13,6
299,1985,jorgemi01,200000,481061.3383,25,833,318,17,2,32,SLN,NL,72,112,14,22,6,0,0,11,2,1,31,27,0,1,2,0,3
300,1985,landrti01,208750,502107.7718,38,1134,91,2,0,1,SLN,NL,85,161,21,45,8,2,4,21,1,4,19,30,1,0,1,0,3
301,1985,mcgeewi01,475000,1142520.678,146,3873,382,11,9,2,SLN,NL,152,612,114,216,26,18,10,82,56,16,34,86,2,0,1,5,3
302,1985,pendlte01,112500,270597.0028,145,3821,129,361,18,26,SLN,NL,149,559,56,134,16,3,5,69,17,12,37,75,4,0,3,3,18
303,1985,porteda02,740000,1779926.952,68,1853,386,26,4,4,SLN,NL,84,240,30,53,12,2,10,36,6,1,41,48,6,1,0,2,3
304,1985,smithlo01,740000,1779926.952,146,3382,238,11,9,4,SLN,NL,28,96,15,25,2,2,0,7,12,6,15,20,0,3,1,0,2
305,1985,smithlo01,740000,1779926.952,146,3382,238,11,9,4,KCA,AL,120,448,77,115,23,4,6,41,40,7,41,69,0,4,0,5,2
306,1985,smithoz01,1440000,3463641.636,158,4221,264,549,14,111,SLN,NL,158,537,70,148,22,3,6,54,31,8,65,27,11,2,9,2,13
307,1985,vanslan01,170000,408902.1375,111,3043,237,13,1,6,SLN,NL,146,424,61,110,25,6,13,55,34,6,47,54,6,2,1,1,7
308,1985,bannial01,350000,841857.342,16,467,46,18,1,4,TEX,AL,57,122,17,32,4,1,1,6,8,2,14,17,0,0,1,0,1
309,1985,harrato01,650000,1563449.349,119,3071,212,351,6,71,TEX,AL,126,396,65,107,18,1,9,44,11,4,113,60,2,4,2,6,4
310,1985,johnscl01,683333,1643625.437,3,60,17,1,1,4,TEX,AL,82,296,31,76,17,1,12,56,0,0,31,44,2,3,1,3,3
311,1985,johnscl01,683333,1643625.437,3,60,17,1,1,4,TOR,AL,24,73,4,20,0,0,1,10,0,0,9,15,0,0,0,1,1
312,1985,jonesbo02,117500,282623.5362,15,525,44,0,0,1,TEX,AL,83,134,14,30,2,0,5,23,1,0,11,30,1,1,0,2,1
313,1985,mcdowod01,60000,144318.4015,98,2554,282,9,2,2,TEX,AL,111,406,63,97,14,5,18,42,25,7,36,85,2,3,5,2,6
314,1985,obriepe03,165000,396875.6041,153,4040,1457,98,8,125,TEX,AL,159,573,69,153,34,3,22,92,5,10,69,53,4,1,3,9,18
315,1985,parrila01,560000,1346971.747,70,1789,111,7,1,0,TEX,AL,94,346,44,86,11,1,17,51,0,2,33,77,2,1,0,2,13
316,1985,slaugdo01,215000,517140.9387,99,2501,550,33,6,4,TEX,AL,102,343,34,96,17,4,8,35,5,4,20,41,1,6,1,0,8
317,1985,steinbi02,250000,601326.6729,13,329,52,20,2,4,TEX,AL,44,79,5,20,3,1,1,12,0,0,1,15,1,1,0,0,2
318,1985,tollewa01,135000,324716.4033,89,2412,149,255,14,48,TEX,AL,123,323,45,101,9,5,1,18,21,12,21,46,0,0,9,2,6
319,1985,walkedu01,185000,444981.7379,35,885,66,6,2,1,CIN,NL,37,48,5,8,2,1,2,6,1,0,6,18,1,0,0,0,1
320,1985,walkedu01,185000,444981.7379,35,885,66,6,2,1,TEX,AL,53,132,14,23,2,0,5,11,2,1,15,29,0,1,0,0,2
321,1985,wardga01,720000,1731820.818,151,3917,304,11,10,2,TEX,AL,154,593,77,170,28,7,15,70,26,7,39,97,3,1,0,5,19
322,1985,wrighge03,400000,962122.6766,93,2480,213,8,2,2,TEX,AL,109,363,21,69,13,0,2,18,4,7,25,49,5,0,3,2,9
323,1985,barfije01,325000,781724.6747,152,4071,349,22,4,8,TOR,AL,155,539,94,156,34,9,27,84,22,8,66,143,5,4,0,3,14
324,1985,bellge02,335000,805777.7416,157,4134,320,14,11,3,TOR,AL,157,607,87,167,28,6,28,95,21,6,43,90,6,8,0,8,8
325,1985,fernato01,127500,306676.6032,158,4248,283,478,30,109,TOR,AL,161,564,71,163,31,10,2,51,13,6,43,41,2,2,7,2,12
326,1985,garcida01,740000,1779926.952,142,3508,302,371,13,88,TOR,AL,146,600,70,169,25,4,8,65,28,15,15,41,2,4,5,3,13
327,1985,iorgga01,256667,617362.8526,74,2213,71,192,9,24,TOR,AL,131,288,33,90,22,1,7,37,3,6,21,26,3,0,2,1,6
328,1985,martibu01,356300,857010.7742,32,810,155,16,2,5,TOR,AL,42,99,11,16,3,0,4,14,0,0,10,12,0,1,0,3,3
329,1985,matusle01,185000,444981.7379,19,434,66,4,0,3,TOR,AL,62,151,23,32,6,2,2,15,2,1,11,24,0,0,0,4,5
330,1985,matusle01,185000,444981.7379,19,434,66,4,0,3,LAN,NL,43,63,10,14,2,1,3,13,0,1,8,14,2,1,1,3,0
331,1985,mosebll01,587500,1413117.681,151,3979,394,7,8,1,TOR,AL,152,584,92,151,30,7,18,70,37,15,76,91,4,4,1,5,12
332,1985,mullira01,325000,781724.6747,102,2507,75,162,7,16,TOR,AL,129,366,55,108,26,1,10,57,2,0,55,54,2,0,1,5,10
333,1985,upshawi01,730000,1755873.885,129,3540,1157,104,10,111,TOR,AL,148,501,79,138,31,5,15,65,8,8,48,71,7,4,1,3,6
334,1985,whitter01,370000,889963.4758,113,3094,649,38,8,6,TOR,AL,139,412,55,101,21,2,19,64,3,6,47,59,9,1,3,2,7
335,1986,benedbr01,565000,1334199.042,49,1287,252,28,2,1,ATL,NL,64,160,11,36,10,1,0,13,1,0,15,10,1,2,4,1,9
336,1986,chambch01,769452,1816994.905,12,385,141,6,1,15,ATL,NL,97,122,13,38,8,0,2,14,0,2,15,24,4,0,0,1,2
337,1986,dedmoje01,200000,472282.8467,0,0,0,0,0,0,ATL,NL,57,16,2,2,0,0,0,1,0,0,0,7,0,0,1,0,0
338,1986,harpete01,425000,1003601.049,65,1717,92,5,3,0,ATL,NL,106,265,26,68,12,0,8,30,3,6,29,39,2,1,1,2,13
339,1986,hornebo01,1800000,4250545.62,137,3563,1378,102,8,138,ATL,NL,141,517,70,141,22,0,27,87,1,4,52,72,8,2,0,10,16
340,1986,hubbagl01,505000,1192514.188,139,3533,282,487,19,120,ATL,NL,143,408,42,94,16,1,4,36,3,2,66,74,14,4,6,4,5
341,1986,morenom01,100000,236141.4234,78,2187,151,8,5,3,ATL,NL,118,359,46,84,18,6,4,27,17,16,21,77,2,0,6,0,2
342,1986,morenom01,500000,1180707.117,78,2187,151,8,5,3,ATL,NL,118,359,46,84,18,6,4,27,17,16,21,77,2,0,6,0,2
343,1986,motleda01,257500,608064.1651,58,1562,97,2,2,1,KCA,AL,72,217,22,44,9,1,7,20,0,2,11,31,1,0,1,0,8
344,1986,motleda01,257500,608064.1651,58,1562,97,2,2,1,ATL,NL,5,10,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0
345,1986,murphda05,1825000,4309580.976,159,4173,303,6,6,1,ATL,NL,160,614,89,163,29,7,29,83,7,7,75,141,5,2,0,1,10
346,1986,oberkke01,825000,1948166.743,138,3709,116,335,11,39,ATL,NL,151,503,62,136,24,3,5,48,7,4,83,40,6,2,4,4,11
347,1986,ramirra01,825000,1948166.743,122,3241,156,371,29,68,ATL,NL,134,496,57,119,21,1,8,33,19,8,21,60,1,3,7,3,16
348,1986,samplbi01,470000,1109864.69,43,1121,69,1,1,1,ATL,NL,92,200,23,57,11,0,6,14,4,2,14,26,1,3,2,2,0
349,1986,simmote01,1000000,2361414.234,18,569,167,18,6,13,ATL,NL,76,127,14,32,5,0,4,25,1,0,12,14,5,1,0,4,1
350,1986,thomaan01,60000,141684.854,79,2146,143,290,19,62,ATL,NL,102,323,26,81,17,2,6,32,4,6,8,49,2,0,2,2,14
351,1986,virgioz02,575000,1357813.184,106,2808,682,93,13,9,ATL,NL,114,359,45,80,9,0,15,48,1,0,63,73,5,4,2,3,9
352,1986,washicl01,750000,1771060.675,61,1578,110,1,3,0,ATL,NL,40,137,17,37,11,0,5,14,4,7,14,26,0,0,1,1,4
353,1986,washicl01,750000,1771060.675,61,1578,110,1,3,0,NYA,AL,54,135,19,32,5,0,6,16,6,1,7,33,0,2,0,0,3
354,1986,beniqju01,450000,1062636.405,78,2082,211,56,13,15,BAL,AL,113,343,48,103,15,0,6,36,2,3,40,49,1,3,2,6,12
355,1986,bonilju01,120000,283369.708,74,1992,143,175,10,48,BAL,AL,102,284,33,69,10,1,1,18,0,0,25,21,0,3,4,0,14
356,1986,dempsri01,442066,1043900.945,101,2767,659,53,7,9,BAL,AL,122,327,42,68,15,1,13,29,1,0,45,78,0,3,7,0,5
357,1986,dwyerji01,400000,944565.6934,15,392,33,4,0,1,BAL,AL,94,160,18,39,13,1,8,31,0,2,23,31,1,2,0,4,2
358,1986,grosswa01,450000,1062636.405,0,3,0,0,1,0,OAK,AL,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
359,1986,grosswa01,60000,141684.854,0,3,0,0,1,0,OAK,AL,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,1986,gutieja01,167500,395536.8841,46,1194,96,108,4,29,BAL,AL,61,145,8,27,3,0,0,4,3,1,3,27,0,1,2,1,3
361,1986,lacyle01,725000,1712025.319,116,3045,239,8,2,4,BAL,AL,130,491,77,141,18,0,11,47,4,6,37,71,2,0,4,5,12
362,1986,lynnfr01,1190000,2810082.938,104,2729,244,2,4,1,BAL,AL,112,397,67,114,13,1,23,67,2,2,53,59,1,2,0,4,20
363,1986,murraed02,925814,2186230.357,119,3157,1045,88,13,100,BAL,AL,137,495,61,151,25,1,17,84,3,0,78,49,7,0,0,5,17
364,1986,nichore01,285000,673003.0566,32,969,90,4,1,0,CHA,AL,74,136,9,31,4,0,2,18,5,4,11,23,0,0,1,2,2
365,1986,rayfofl01,310000,732038.4124,63,1686,72,117,16,15,BAL,AL,81,210,15,37,4,0,8,19,0,0,15,50,0,0,3,0,7
366,1986,ripkeca01,1150000,2715626.369,162,4310,240,482,13,105,BAL,AL,162,627,98,177,35,1,25,81,4,2,70,60,5,4,0,6,19
367,1986,sheetla01,120000,283369.708,38,900,90,8,3,4,BAL,AL,112,338,42,92,17,1,18,60,2,0,21,56,3,2,1,2,16
368,1986,shelbjo01,240000,566739.4161,90,2584,222,5,5,2,BAL,AL,135,404,54,92,14,4,11,49,18,6,18,75,0,2,2,2,3
369,1986,stefejo01,70000,165298.9964,39,964,221,20,4,2,BAL,AL,52,120,14,28,2,0,2,13,0,1,16,25,0,0,0,1,1
370,1986,stefejo01,400000,944565.6934,39,964,221,20,4,2,BAL,AL,52,120,14,28,2,0,2,13,0,1,16,25,0,0,0,1,1
371,1986,trabeji01,60000,141684.854,36,923,243,23,5,28,BAL,AL,65,212,28,54,7,0,13,44,0,0,18,31,2,5,0,5,6
372,1986,youngmi01,387500,915048.0155,62,1668,149,1,6,0,BAL,AL,117,369,43,93,15,1,9,42,3,1,49,90,2,3,2,3,13
373,1986,armasto01,1000000,2361414.234,116,2777,247,4,8,0,BOS,AL,121,425,40,112,21,4,11,58,0,3,24,77,1,2,0,2,12
374,1986,barrema02,435000,1027215.192,158,4172,303,450,14,104,BOS,AL,158,625,94,179,39,4,4,60,15,7,65,31,0,1,18,4,13
375,1986,baylodo01,660696,1560176.938,16,375,71,4,1,7,BOS,AL,160,585,93,139,23,1,31,94,3,5,62,111,8,35,0,5,12
